table_name,check_name,policy_id,issue_detail
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-01', 'written_premium': 2797.28, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-23', 'written_premium': 3667.24, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-19', 'written_premium': 942.4, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3285,"{'policy_id': 'P3285', 'effective_date': '2024-02-07', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-30', 'written_premium': 1617.87, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-15', 'written_premium': 1984.58, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-08', 'written_premium': 3711.53, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-05', 'written_premium': 1797.69, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-28', 'written_premium': 3707.22, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3388,"{'policy_id': 'P3388', 'effective_date': '2024-04-09', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3391,"{'policy_id': 'P3391', 'effective_date': '2024-02-11', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-23', 'written_premium': 2803.4, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3397,"{'policy_id': 'P3397', 'effective_date': '2024-01-05', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-14', 'written_premium': 1387.61, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3426,"{'policy_id': 'P3426', 'effective_date': '2024-04-20', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3447,"{'policy_id': 'P3447', 'effective_date': '2024-06-26', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-17', 'written_premium': 872.53, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3469,"{'policy_id': 'P3469', 'effective_date': '2024-06-11', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3476,"{'policy_id': 'P3476', 'effective_date': '2024-05-05', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3478,"{'policy_id': 'P3478', 'effective_date': '2024-05-13', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3482,"{'policy_id': 'P3482', 'effective_date': '2024-04-13', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-28', 'written_premium': 2313.94, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3530,"{'policy_id': 'P3530', 'effective_date': '2024-05-29', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-07', 'written_premium': 1265.42, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-23', 'written_premium': 3953.39, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-07', 'written_premium': 4612.7, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-06', 'written_premium': 1672.99, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-21', 'written_premium': 2960.73, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-17', 'written_premium': 3484.8, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-30', 'written_premium': 1875.3, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-23', 'written_premium': 3350.92, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-02', 'written_premium': 1980.05, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3604,"{'policy_id': 'P3604', 'effective_date': '2024-03-10', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3612,"{'policy_id': 'P3612', 'effective_date': '2024-02-25', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3625,"{'policy_id': 'P3625', 'effective_date': '2024-04-10', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3627,"{'policy_id': 'P3627', 'effective_date': '2024-03-16', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3639,"{'policy_id': 'P3639', 'effective_date': '2024-05-25', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-26', 'written_premium': 2282.95, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3675,"{'policy_id': 'P3675', 'effective_date': '2024-01-07', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3677,"{'policy_id': 'P3677', 'effective_date': '2024-05-20', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3689,"{'policy_id': 'P3689', 'effective_date': '2024-04-12', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-18', 'written_premium': 730.94, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-11', 'written_premium': 2579.44, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-05', 'written_premium': 2561.85, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-11', 'written_premium': 3335.0, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3749,"{'policy_id': 'P3749', 'effective_date': '2024-02-18', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-30', 'written_premium': 4684.88, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-27', 'written_premium': 4166.18, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-02', 'written_premium': 670.92, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3776,"{'policy_id': 'P3776', 'effective_date': '2024-04-26', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-31', 'written_premium': 4885.19, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-29', 'written_premium': 4726.21, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-25', 'written_premium': 1381.74, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-01', 'written_premium': 3903.22, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3797,"{'policy_id': 'P3797', 'effective_date': '2024-03-08', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-22', 'written_premium': 1130.21, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3809,"{'policy_id': 'P3809', 'effective_date': '2024-05-31', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-06', 'written_premium': 3490.8, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-04', 'written_premium': 596.43, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3833,"{'policy_id': 'P3833', 'effective_date': '2024-02-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3849,"{'policy_id': 'P3849', 'effective_date': '2024-05-30', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-29', 'written_premium': 4455.57, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-30', 'written_premium': 2478.01, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-27', 'written_premium': 2238.09, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3906,"{'policy_id': 'P3906', 'effective_date': '2024-05-25', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-31', 'written_premium': 3143.43, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-12', 'written_premium': 2636.7, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3945,"{'policy_id': 'P3945', 'effective_date': '2024-01-25', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P3959,"{'policy_id': 'P3959', 'effective_date': '2024-02-01', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P3960,"{'policy_id': 'P3960', 'effective_date': '2024-06-10', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P3977,"{'policy_id': 'P3977', 'effective_date': '2024-05-04', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-15', 'written_premium': 4260.5, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-03', 'written_premium': 4794.26, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-26', 'written_premium': 3317.34, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P4060,"{'policy_id': 'P4060', 'effective_date': '2024-04-13', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-25', 'written_premium': 4322.06, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-13', 'written_premium': 1180.82, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P4088,"{'policy_id': 'P4088', 'effective_date': '2024-06-20', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P4095,"{'policy_id': 'P4095', 'effective_date': '2024-01-07', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-20', 'written_premium': 3776.45, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-11', 'written_premium': 2732.6, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P4147,"{'policy_id': 'P4147', 'effective_date': '2024-06-24', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P4156,"{'policy_id': 'P4156', 'effective_date': '2024-01-19', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-16', 'written_premium': 4822.01, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P4189,"{'policy_id': 'P4189', 'effective_date': '2024-03-13', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-03', 'written_premium': 2454.47, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P4195,"{'policy_id': 'P4195', 'effective_date': '2024-02-05', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P4198,"{'policy_id': 'P4198', 'effective_date': '2024-05-24', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-21', 'written_premium': 2815.33, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-20', 'written_premium': 2873.42, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P4218,"{'policy_id': 'P4218', 'effective_date': '2024-03-29', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P4225,"{'policy_id': 'P4225', 'effective_date': '2024-02-09', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P4235,"{'policy_id': 'P4235', 'effective_date': '2024-04-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P4236,"{'policy_id': 'P4236', 'effective_date': '2024-05-09', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P4238,"{'policy_id': 'P4238', 'effective_date': '2024-04-02', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P4243,"{'policy_id': 'P4243', 'effective_date': '2024-06-08', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P4256,"{'policy_id': 'P4256', 'effective_date': '2024-04-28', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-11', 'written_premium': 910.8, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
