claim_id,policy_id,state,loss_date,incurred_loss,paid_loss,reserve
C73381,P3951,TX,2024-04-02,4685.74,3959.49,726.25
C72112,P3951,TX,2024-01-16,4198.67,3307.8,890.8699999999999
C94019,P25114,FL,2024-05-11,4860.78,374.65,4486.13
C10344,P17031,IL,2024-05-04,9205.99,5909.6,3296.3899999999994
C81949,P19287,FL,2024-05-18,5587.54,610.43,4977.11
C83317,P19287,FL,2024-04-20,5055.32,3287.52,1767.7999999999997
C98240,P31700,GA,2024-03-21,4610.4,1085.09,3525.3099999999995
C56993,P39725,GA,2024-04-30,8622.2,4994.69,3627.510000000001
C36430,P33346,TX,2024-03-09,7611.62,6316.59,1295.0299999999997
C90469,P33346,TX,2024-02-27,1893.4,1330.55,562.8500000000001
C69636,P33346,TX,2024-06-12,7277.1,3963.52,3313.5800000000004
C78020,P7344,IL,2024-04-24,511.42,49.05,462.37
C77291,P44171,TX,2024-05-22,284.18,134.04,150.14000000000001
C42444,P44171,TX,2024-02-28,2150.89,227.27,1923.62
C35387,P44171,TX,2024-03-24,1366.24,1033.43,332.80999999999995
C62191,P4000,NC,2024-06-14,3831.24,360.94,3470.2999999999997
C46800,P49709,FL,2024-03-03,8839.34,7842.14,997.1999999999998
C87136,P49709,FL,2024-02-13,3233.39,2270.36,963.0299999999997
C82494,P49709,FL,2024-02-07,616.37,56.42,559.95
C10017,P40595,IL,2024-01-03,503.11,130.11,373.0
C29569,P41696,GA,2024-03-30,5889.3,3531.05,2358.25
C75830,P41696,GA,2024-03-11,4923.12,3329.02,1594.1
C58049,P34541,TX,2024-05-28,1672.69,442.28,1230.41
C69092,P34541,TX,2024-01-21,7124.7,3626.37,3498.33
C11760,P19288,IL,2024-01-08,8042.47,7075.85,966.6199999999999
C76566,P19288,IL,2024-07-02,9550.26,4292.44,5257.820000000001
C55311,P15292,TX,2024-05-08,7141.47,241.42,6900.05
C42827,P15292,TX,2024-06-10,3508.11,590.03,2918.08
C24274,P15292,TX,2024-05-04,2843.65,525.83,2317.82
C44188,P13611,TX,2024-02-01,5689.89,1508.19,4181.700000000001
C50670,P13611,TX,2024-02-07,4332.34,1276.86,3055.4800000000005
C83719,P13611,TX,2024-05-03,3611.05,1183.58,2427.4700000000003
C45657,P27764,NC,2024-07-19,7468.74,5820.75,1647.9899999999998
C87956,P27764,NC,2024-03-28,6249.02,1046.31,5202.710000000001
C31325,P27764,NC,2024-01-26,2230.15,500.6,1729.5500000000002
C76802,P35151,IL,2024-01-02,887.85,36.76,851.09
C99610,P35151,IL,2024-01-27,6000.26,1253.1,4747.16
C27709,P6455,FL,2024-01-08,9521.03,3016.31,6504.720000000001
C45902,P6455,FL,2024-03-06,2133.87,1096.04,1037.83
C88920,P6455,FL,2024-05-18,55.72,12.56,43.16
C23825,P33085,GA,2024-02-20,8351.32,6825.7,1525.62
C38463,P33085,GA,2024-07-08,7065.13,3005.57,4059.56
C25387,P5220,IL,2024-03-26,852.96,563.53,289.43000000000006
C46498,P5220,IL,2024-03-05,4593.28,4398.3,194.97999999999956
C85018,P41269,GA,2024-06-24,7322.92,6845.38,477.53999999999996
C53130,P36782,FL,2024-01-27,6737.36,165.4,6571.96
C85603,P12403,GA,2024-02-17,3368.3,2035.36,1332.9400000000003
C99077,P27111,NC,2024-03-17,921.59,799.19,122.39999999999998
C57309,P27111,NC,2024-03-12,9052.13,3943.84,5108.289999999999
C43873,P27111,NC,2024-07-19,3396.81,542.9,-1.0
C33468,P44320,TX,2024-06-16,6600.53,3230.77,3369.7599999999998
C67892,P44320,TX,2024-02-10,828.76,472.22,356.53999999999996
C94363,P44320,TX,2024-02-09,1483.16,885.82,597.34
C33044,P49927,NC,2024-03-29,6423.91,6075.73,348.1800000000003
C60937,P49927,NC,2024-03-12,2449.75,977.64,1472.1100000000001
C24463,P49927,NC,2024-07-05,6084.85,2856.0,3228.8500000000004
C63659,P25849,GA,2024-07-04,6353.27,2532.23,3821.0400000000004
C70013,P25849,GA,2024-06-20,3059.94,1039.71,2020.23
C12487,P25849,GA,2024-02-23,1457.12,1327.84,129.27999999999997
C25298,P7057,FL,2024-05-03,8560.9,3878.44,4682.459999999999
C45488,P15755,TX,2024-04-01,7614.03,883.3,6730.73
C98283,P8033,IL,2024-03-11,563.67,230.18,333.48999999999995
C21451,P8033,IL,2024-02-14,2113.11,1102.48,1010.6300000000001
C28249,P49280,NC,2024-05-24,711.37,471.49,239.88
C54898,P45357,TX,2024-04-16,6363.43,2457.45,3905.9800000000005
C66567,P45357,TX,2024-06-24,1043.03,980.35,62.67999999999995
C70702,P45357,TX,2024-07-03,8727.25,1177.7,7549.55
C58670,P25314,GA,2024-02-01,3916.94,3672.19,244.75
C51860,P25721,NC,2024-05-11,4277.67,1092.92,3184.75
C98443,P25721,NC,2024-03-22,3733.66,2919.28,814.3799999999997
C30522,P25721,NC,2024-07-05,9657.02,9314.32,342.7000000000007
C95637,P31113,NC,2024-04-18,6672.86,5684.31,988.5499999999993
C57227,P31113,NC,2024-03-03,9274.72,8582.56,692.1599999999999
C26939,P25510,GA,2024-02-19,672.74,587.53,85.21000000000004
C97959,P37992,TX,2024-05-20,2017.02,565.07,1451.9499999999998
C53657,P1533,TX,2024-04-27,4818.55,2084.62,2733.9300000000003
C25204,P1533,TX,2024-03-15,2031.2,556.4,1474.8000000000002
C36587,P16331,TX,2024-01-18,9503.15,4803.02,4700.129999999999
C90707,P16331,TX,2024-06-04,2705.35,1063.76,1641.59
C20818,P45887,NC,2024-05-11,5888.6,4617.79,1270.8100000000004
C32375,P45887,NC,2024-03-25,2402.58,2010.21,392.3699999999999
C41904,P45887,NC,2024-01-30,3270.08,2154.76,1115.3199999999997
C54431,P4899,IL,2024-01-23,2686.19,2154.16,-1.0
C65566,P46145,FL,2024-06-14,3078.47,790.57,2287.8999999999996
C72375,P46145,FL,2024-06-09,2933.11,239.04,2694.07
C42888,P39812,FL,2024-02-28,1104.5,49.48,1055.02
C24993,P34593,IL,2024-05-15,562.26,548.48,13.779999999999973
C43070,P34593,IL,2024-07-19,1777.63,385.62,1392.0100000000002
C80249,P2746,IL,2024-02-24,8113.11,1152.81,6960.299999999999
C33387,P31962,TX,2024-04-19,4669.14,70.46,4598.68
C81077,P31962,TX,2024-04-01,9548.14,2247.14,7301.0
C67513,P31962,TX,2024-01-16,7570.86,1613.28,5957.58
C87674,P28157,GA,2024-06-01,5086.42,3236.34,1850.08
C53864,P18622,IL,2024-06-21,8116.66,5374.96,2741.7
C10870,P17673,NC,2024-01-20,2136.57,547.77,1588.8000000000002
C88147,P26838,TX,2024-03-19,4492.69,4200.08,292.6099999999997
C62238,P26838,TX,2024-01-14,8094.61,7137.78,956.8299999999999
C28085,P12061,TX,2024-04-14,5268.27,3040.09,2228.1800000000003
C77441,P14945,FL,2024-01-13,3023.14,109.18,2913.96
C95876,P14945,FL,2024-03-15,4947.25,975.35,3971.9
C90432,P42056,IL,2024-04-09,5595.21,8392.815,362.46000000000004
C39482,P31291,FL,2024-04-18,7006.43,2491.52,4514.91
C48361,P49443,NC,2024-06-01,8302.35,2421.18,5881.17
C84658,P48362,IL,2024-04-14,1982.25,559.42,1422.83
C79902,P32343,NC,2024-04-01,1294.77,1161.92,132.8499999999999
C87976,P2761,FL,2024-05-31,1578.37,1512.36,66.00999999999999
C52922,P38877,GA,2024-04-23,74.58,9.71,64.87
C82308,P5489,FL,2024-06-20,9820.22,9263.98,556.2399999999998
C38392,P5489,FL,2024-02-09,7781.92,6650.7,1131.2200000000003
C82726,P5489,FL,2024-03-09,1520.67,784.3,736.3700000000001
C97428,P43957,GA,2024-04-30,8770.5,911.7,7858.8
C13654,P37812,FL,2024-05-08,1103.54,1015.48,88.05999999999995
C45401,P37812,FL,2024-02-12,7558.06,52.84,7505.22
C18510,P37812,FL,2024-06-16,1694.67,1366.73,327.94000000000005
C54973,P13280,GA,2024-05-22,8428.77,4826.4,3602.370000000001
C98049,P13280,GA,2024-03-12,2075.97,622.22,1453.7499999999998
C59579,P13280,GA,2024-02-16,6860.33,1064.0,5796.33
C60055,P12590,FL,2024-06-21,155.15,128.33,26.819999999999993
C17106,P7063,IL,2024-04-01,1370.31,454.78,915.53
C44012,P16678,IL,2024-07-17,6532.5,2568.12,3964.38
C40175,P16678,IL,2024-04-28,2348.79,1428.54,920.25
C86712,P16678,IL,2024-02-18,7823.84,7242.8,581.04
C10140,P9834,NC,2024-03-13,3544.12,1877.56,1666.56
,P9834,NC,2024-07-13,3923.04,3385.17,537.8699999999999
C52197,P9834,NC,2024-07-19,4458.51,4047.74,410.77000000000044
C30177,P13383,FL,2024-05-19,4673.01,2227.16,2445.8500000000004
C81978,P25044,NC,2024-04-24,7433.88,1868.32,5565.56
C71530,P25044,NC,2024-04-10,5848.03,3530.66,2317.37
C19683,P25044,NC,2024-04-23,8146.15,2962.65,5183.5
C27958,P43436,IL,2024-03-28,7944.94,2431.56,5513.379999999999
C51967,P49815,IL,2024-04-14,798.27,314.52,483.75
C23804,P49815,IL,2024-03-29,4612.57,452.34,4160.23
C60562,P49815,IL,2024-01-27,8360.03,4101.03,4259.000000000001
,P18431,GA,2024-01-23,6129.34,5176.46,952.8800000000001
C43563,P18431,GA,2024-07-15,7855.3,7780.37,74.93000000000029
C41823,P18431,GA,2024-07-17,1304.44,249.32,1055.1200000000001
C56456,P16943,GA,2024-07-03,4490.78,734.02,3756.7599999999998
C19204,P16943,GA,2024-01-04,1654.83,640.2,1014.6299999999999
C54636,P16943,GA,2024-01-20,5625.74,3596.09,2029.6499999999996
C57732,P18708,FL,2024-01-24,1162.08,677.06,485.02
C95856,P26479,NC,2024-01-27,5495.42,5355.18,140.23999999999978
C25413,P26479,NC,2024-01-16,9536.56,5084.31,4452.249999999999
C58269,P43603,FL,2024-02-07,7822.21,7304.79,517.4200000000001
C76802,P43603,FL,2024-02-03,1094.83,985.2,109.62999999999988
C56287,P43603,FL,2024-06-27,6495.88,4273.85,2222.0299999999997
C41109,P22224,GA,2024-04-25,3415.69,2276.39,1139.3000000000002
C65221,P32792,GA,2024-03-16,2017.23,1320.32,696.9100000000001
C75397,P5814,GA,2024-05-28,8718.94,3753.45,4965.490000000001
C23940,P5814,GA,2024-02-03,5535.68,4051.79,1483.8900000000003
C85657,P5814,GA,2024-01-01,1846.52,1203.36,643.1600000000001
C37500,P29527,TX,2024-07-15,2510.97,1537.23,973.7399999999998
C93847,P29527,TX,2024-05-06,4924.05,770.19,4153.860000000001
C83574,P29527,TX,2024-03-16,6909.97,116.81,6793.16
C22209,P47458,FL,2024-03-13,9119.3,214.41,8904.89
C87928,P47458,FL,2024-04-24,1130.29,106.84,1023.4499999999999
C18951,P47458,FL,2024-02-05,6771.92,4875.86,1896.0600000000004
C36024,P46967,NC,2024-03-30,2261.27,546.33,1714.94
C97922,P46967,NC,2024-03-10,776.27,340.94,435.33
C50452,P20608,IL,2024-05-04,2153.05,388.0,1765.0500000000002
C42640,P20608,IL,2024-06-04,5304.01,4652.68,651.3299999999999
C64118,P20608,IL,2024-01-30,9855.72,5552.82,4302.9
C36209,P3593,FL,2024-02-28,1559.3,1252.08,307.22
C76459,P3593,FL,2024-03-08,2497.5,2002.42,495.0799999999999
C14425,P3625,TX,2024-05-28,105.17,42.8,62.370000000000005
C31561,P3625,TX,2024-04-05,9702.3,6060.19,3642.1099999999997
C99584,P44178,TX,2024-04-01,7985.4,5167.69,2817.71
C32950,P44178,TX,2024-05-21,9505.84,692.23,8813.61
C20960,P29534,GA,2024-03-10,597.06,39.29,557.77
C85792,P11952,GA,2024-06-30,9797.47,7452.54,2344.9299999999994
C61802,P11952,GA,2024-03-12,1374.5,919.21,455.28999999999996
C96552,P11952,GA,2024-01-18,6783.23,2313.66,4469.57
C47367,P8403,GA,2024-01-01,7433.62,2594.5,4839.12
C23218,P8403,GA,2024-03-13,5360.19,1556.54,3803.6499999999996
C80964,P8403,GA,2024-02-21,5969.63,1596.5,4373.13
C96329,P4335,GA,2024-03-14,7858.68,1375.11,6483.570000000001
C35391,P4335,GA,2024-06-06,738.75,625.93,112.82000000000005
C91910,P4335,GA,2024-02-29,5434.36,4560.26,874.0999999999995
C60625,P34378,TX,2024-06-07,5285.45,4607.17,678.2799999999997
C20049,P34378,TX,2024-06-14,6907.86,4454.97,2452.8899999999994
C15170,P34378,TX,2024-01-03,8219.19,4891.9,3327.290000000001
C98803,P34785,IL,2024-04-17,2068.92,1306.49,762.4300000000001
C11194,P34785,IL,2024-06-25,6004.09,1710.15,4293.9400000000005
C98399,P34785,IL,2024-01-11,5591.14,4066.58,1524.5600000000004
C96737,P41928,IL,2024-06-11,1832.76,1465.2,367.55999999999995
C97651,P3923,GA,2024-06-05,1342.79,1016.95,325.8399999999999
C40120,P3923,GA,2024-05-03,3823.3,1888.11,1935.1900000000003
C35118,P44792,TX,2024-03-09,7369.04,3013.01,4356.03
C12643,P3306,GA,2024-07-01,9174.29,3774.79,5399.500000000001
C11899,P5762,TX,2024-06-23,696.69,533.37,163.32000000000005
C77149,P5762,TX,2024-02-12,1888.93,1102.47,786.46
C64317,P3569,FL,2024-02-01,5887.5,3532.91,2354.59
C28690,P3569,FL,2024-04-14,4973.37,1082.03,3891.34
C79769,P46676,TX,2024-03-03,3774.2,3481.85,292.3499999999999
C32452,P46676,TX,2024-05-24,8354.91,8052.47,302.4399999999996
C15772,P50605,TX,2024-03-28,4550.96,698.55,3852.41
C28793,P50605,TX,2024-05-07,5932.79,3406.14,2526.65
C85232,P19076,TX,2024-01-06,5173.43,681.49,4491.9400000000005
C70155,P19076,TX,2024-02-18,689.89,271.61,418.28
C82951,P19076,TX,2024-04-05,3821.24,2480.12,1341.12
C49139,P40135,TX,2024-05-03,7791.84,1644.67,6147.17
C49290,P40135,TX,2024-02-05,5857.53,649.85,5207.679999999999
C95796,P40135,TX,2024-07-02,6410.57,5652.02,758.5499999999993
C61050,P46256,NC,2024-06-10,1917.02,104.45,1812.57
C60280,P37919,NC,2024-04-14,7368.9,6643.15,725.75
C43367,P37919,NC,2024-06-08,4100.38,2174.42,1925.96
C39731,P37919,NC,2024-06-20,2899.71,1039.87,1859.8400000000001
C20789,P33489,FL,2024-01-11,7887.29,5229.28,2658.01
C43298,P33489,FL,2024-06-26,1635.25,542.61,1092.6399999999999
C21342,P33489,FL,2024-02-10,8327.22,6065.22,2261.999999999999
C45366,P6840,GA,2024-01-27,6418.02,4861.35,1556.67
C73393,P6840,GA,2024-06-22,173.5,69.8,103.7
C74052,P6840,GA,2024-04-02,5031.91,4317.02,714.8899999999994
C11398,P28498,IL,2024-01-01,8040.32,6400.31,1640.0099999999993
C53356,P28498,IL,2024-03-13,6595.95,2113.55,4482.4
C69724,P28498,IL,2024-02-10,7100.96,5764.4,1336.5600000000004
C91765,P30331,TX,2024-01-18,2310.26,899.63,1410.63
C90456,P30331,TX,2024-03-22,6022.18,440.13,5582.05
C25874,P30331,TX,2024-04-20,6009.82,5043.83,965.9899999999998
C57973,P1299,TX,2024-07-18,4922.25,4251.77,670.4799999999996
C93857,P1299,TX,2024-04-29,8418.67,5616.9,2801.7700000000004
C61372,P1299,TX,2024-03-30,5634.19,2267.87,3366.3199999999997
C90824,P24275,IL,2024-03-18,3913.59,2046.1,1867.4900000000002
C61945,P32408,IL,2024-01-15,4989.71,3142.85,1846.8600000000001
C46346,P32408,IL,2024-06-06,4666.28,593.9,4072.3799999999997
C56425,P19633,IL,2024-02-26,8824.65,1794.1,7030.549999999999
C79192,P19633,IL,2024-04-14,3624.1,342.87,3281.23
C76460,P47942,FL,2024-05-18,9269.78,6726.31,2543.4700000000003
C39527,P47942,FL,2024-05-27,7095.02,3450.26,3644.76
C40012,P47942,FL,2024-04-22,1999.29,648.66,1350.63
C25123,P38918,TX,2024-03-14,6822.35,4183.14,2639.21
C20405,P38918,TX,2024-06-20,4806.01,3676.92,1129.0900000000001
C56491,P38918,TX,2024-07-06,943.34,105.46,837.88
C27870,P24991,TX,2024-03-04,395.89,206.07,189.82
C52137,P15416,NC,2024-05-07,4722.51,3144.9,1577.6100000000001
C12485,P10394,FL,2024-04-15,9157.51,7972.0,1185.5100000000002
C11514,P10394,FL,2024-06-29,5642.16,3060.66,2581.5
C46374,P44855,NC,2024-01-05,2089.79,1843.17,246.6199999999999
C64224,P44855,NC,2024-01-12,8766.77,5152.76,3614.01
C33845,P50979,TX,2024-02-17,3337.33,1706.7,1630.6299999999999
C54766,P50979,TX,2024-01-06,81.45,3.1,78.35000000000001
C41289,P6930,GA,2024-03-14,4688.52,2778.5,1910.0200000000004
C67560,P6930,GA,2024-06-25,6408.61,4186.42,2222.1899999999996
C15364,P6930,GA,2024-05-14,1370.97,35.95,1335.02
C98783,P26991,TX,2024-01-30,3491.5,479.85,3011.65
C49232,P26991,TX,2024-01-23,6837.58,4270.42,2567.16
C12537,P34691,IL,2024-05-02,9259.46,6879.19,2380.2699999999995
C77535,P11596,NC,2024-03-14,2910.15,2546.51,363.6399999999999
C74979,P45052,TX,2024-03-30,9126.78,712.26,8414.52
C80815,P45052,TX,2024-04-08,1795.6,85.47,1710.1299999999999
C88701,P12064,TX,2024-06-05,2598.46,1782.13,816.3299999999999
C90905,P12064,TX,2024-02-13,6347.95,5738.0,609.9499999999998
C18669,P12064,TX,2024-05-27,3363.43,2888.2,475.23
C85155,P19011,IL,2024-01-09,1109.49,177.68,931.81
C60569,P17476,IL,2024-05-27,8732.25,8463.01,269.2399999999998
C98654,P18558,FL,2024-04-27,3996.52,711.24,3285.2799999999997
C89777,P18558,FL,2024-04-19,6857.82,382.38,6475.44
C67616,P18558,FL,2024-06-14,9119.92,4532.2,4587.72
C90083,P32330,IL,2024-01-29,6386.46,685.99,5700.47
C92616,P25135,FL,2024-01-08,9495.53,7480.44,2015.090000000001
C37746,P25366,GA,2024-07-09,4046.34,646.7,3399.6400000000003
C63907,P17669,NC,2024-06-14,4580.62,4376.33,204.28999999999996
C67067,P29668,TX,2024-01-05,6854.77,6761.76,93.01000000000022
C30191,P29668,TX,2024-01-15,8649.85,6108.39,2541.46
C78972,P17962,NC,2024-03-20,7093.75,5462.07,1631.6800000000003
C19464,P35208,IL,2024-06-29,5885.07,1505.06,4380.01
C15899,P35208,IL,2024-07-10,6399.77,4305.17,2094.6000000000004
C52013,P41021,FL,2024-04-22,2019.71,493.98,1525.73
C20265,P41021,FL,2024-04-16,5599.95,5207.14,392.8099999999995
C28307,P11135,NC,2024-04-14,2642.74,1106.4,1536.3399999999997
C43736,P11135,NC,2024-04-27,1522.06,467.77,1054.29
C97987,P33809,FL,2024-06-09,3927.67,260.32,3667.35
C36406,P27511,GA,2024-01-26,2079.8,1618.4,461.4000000000001
C26541,P29717,GA,2024-05-16,6976.44,4704.49,2271.95
C23549,P29717,GA,2024-02-27,2773.46,265.21,2508.25
C96217,P29717,GA,2024-03-10,783.31,604.17,179.14
C16673,P42985,TX,2024-06-06,5392.61,3480.78,1911.8299999999995
C38327,P42985,TX,2024-05-07,8706.51,485.23,8221.28
C83859,P33967,GA,2024-06-24,1343.54,587.06,756.48
C78977,P32767,FL,2024-01-05,3201.69,2409.75,791.94
C54678,P17152,TX,2024-03-17,2707.03,2691.62,15.41000000000031
C91170,P44514,GA,2024-04-05,3915.69,3134.53,781.1599999999999
C38814,P48224,FL,2024-07-19,5587.29,4514.39,1072.8999999999996
C19656,P48224,FL,2024-05-17,1678.82,1587.82,91.0
C78933,P28724,NC,2024-06-14,3287.93,396.44,2891.49
C95051,P28724,NC,2024-04-02,7458.65,1106.87,6351.78
C53115,P11689,TX,2024-03-30,727.08,655.14,71.94000000000005
C80051,P11689,TX,2024-05-19,1665.42,776.12,889.3000000000001
C93142,P33241,TX,2024-01-16,2669.5,998.65,1670.85
C51672,P33241,TX,2024-03-28,4986.21,1164.55,3821.66
C93623,P16207,GA,2024-06-30,466.98,246.25,220.73000000000002
C26774,P16207,GA,2024-06-03,5320.56,7980.84,1754.2300000000005
C56862,P16207,GA,2024-06-16,5061.55,2512.58,2548.9700000000003
C34429,P36914,IL,2024-03-10,5621.55,4152.39,1469.1599999999999
C54478,P44625,GA,2024-07-03,4813.29,3587.47,1225.8200000000002
C53253,P25886,IL,2024-02-19,7706.72,7234.05,472.6700000000001
C38478,P25886,IL,2024-01-03,3035.05,385.52,2649.53
C60235,P25886,IL,2024-07-03,4508.14,2106.19,2401.9500000000003
C90477,P13432,FL,2024-01-29,3571.54,1976.01,1595.53
C74259,P13432,FL,2024-06-09,9217.82,2846.38,6371.44
C59585,P13432,FL,2024-05-05,317.83,164.74,153.08999999999997
C28590,P17284,NC,2024-06-14,7682.15,1701.58,5980.57
C16464,P17284,NC,2024-06-14,2574.53,272.07,2302.46
C65457,P30422,TX,2024-04-08,4378.78,1874.97,2503.8099999999995
C31629,P30422,TX,2024-04-06,397.2,196.46,200.73999999999998
C63102,P30422,TX,2024-07-04,8902.5,5924.41,2978.09
C23315,P9457,GA,2024-03-03,3438.4,831.37,2607.03
C52402,P16739,FL,2024-04-27,6912.48,2519.25,4393.23
C29121,P39573,IL,2024-03-20,1635.91,793.23,842.6800000000001
C17239,P39573,IL,2024-02-12,5802.78,48.89,5753.889999999999
C19761,P34471,TX,2024-01-15,7368.65,3346.3,4022.3499999999995
C90644,P34471,TX,2024-02-05,5780.19,2869.86,2910.3299999999995
C93713,P27863,IL,2024-05-17,5630.72,1687.45,3943.2700000000004
C91538,P27863,IL,2024-01-17,3798.16,3510.68,287.48
C27491,P17727,GA,2024-03-29,5044.65,3811.96,1232.6899999999996
C76900,P17727,GA,2024-07-04,8398.15,6799.38,1598.7699999999995
C43715,P49654,TX,2024-04-02,8421.19,5193.65,3227.540000000001
C24035,P49654,TX,2024-03-29,6973.87,2736.46,4237.41
C70205,P49654,TX,2024-03-12,9227.23,4771.66,4455.57
C61831,P28271,FL,2024-01-14,2196.14,1527.47,668.6699999999998
C56050,P28271,FL,2024-04-18,7082.77,3333.84,3748.9300000000003
C18480,P12832,FL,2024-06-09,165.58,129.05,36.53
C97430,P12832,FL,2024-05-17,7943.38,2167.78,5775.6
C33292,P24155,IL,2024-01-07,6990.62,553.53,6437.09
C85265,P18721,TX,2024-05-14,3031.85,547.77,2484.08
C73220,P18721,TX,2024-01-05,7120.59,6364.5,756.0900000000001
C50030,P40676,GA,2024-02-17,9680.91,680.67,9000.24
C51385,P2411,IL,2024-02-26,3423.98,1554.42,1869.56
C21298,P2411,IL,2024-01-10,3523.24,2558.09,965.1499999999996
C32142,P2411,IL,2024-01-12,5919.29,1175.09,4744.2
C87868,P24693,NC,2024-02-16,3521.14,1916.56,1604.58
C30654,P17863,NC,2024-02-21,8190.75,1319.83,6870.92
C67023,P17863,NC,2024-02-08,1894.27,582.05,1312.22
C18597,P17863,NC,2024-02-19,8517.72,12776.579999999998,2340.4399999999996
C64364,P27580,IL,2024-01-24,6839.37,231.85,6607.5199999999995
C61607,P27580,IL,2024-04-05,5236.78,1126.17,4110.61
C74628,P27580,IL,2024-02-04,2760.46,1045.56,1714.9
C95967,P38058,TX,2024-06-26,9631.98,1304.47,8327.51
C65915,P45084,IL,2024-05-20,3762.49,1583.04,2179.45
C59731,P45084,IL,2024-05-26,8069.07,7579.1,489.96999999999935
C92985,P23082,TX,2024-07-07,8881.68,3974.98,4906.700000000001
C71628,P23082,TX,2024-03-09,7075.27,6722.08,353.1900000000005
C74268,P23082,TX,2024-05-29,5068.1,3742.39,1325.7100000000005
C35003,P3338,IL,2024-06-08,8927.35,4165.21,4762.14
C33850,P3338,IL,2024-04-03,8715.96,8211.43,504.52999999999884
C51727,P3338,IL,2024-07-06,4983.49,3272.28,1711.2099999999996
C82845,P43296,NC,2024-05-27,7940.36,7417.01,523.3499999999995
C83750,P29617,GA,2024-01-16,5850.23,1902.6,3947.6299999999997
,P4041,GA,2024-06-30,6553.46,6488.57,64.89000000000033
C27743,P4041,GA,2024-02-17,8175.39,3844.28,4331.110000000001
C41254,P8701,GA,2024-03-16,7841.65,1972.5,5869.15
C78626,P8701,GA,2024-06-07,541.06,200.59,340.4699999999999
C40927,P8701,GA,2024-01-23,9294.69,445.48,8849.210000000001
C60724,P28862,FL,2024-03-03,8946.91,2450.22,6496.6900000000005
C72721,P28862,FL,2024-07-12,755.77,226.8,528.97
C64039,P28862,FL,2024-02-17,1215.15,1107.11,108.04000000000019
C13133,P39343,FL,2024-04-02,2527.91,659.14,1868.77
C18072,P39343,FL,2024-05-27,1873.46,301.2,1572.26
C84970,P8380,IL,2024-02-05,3726.9,2679.17,1047.73
C34054,P8380,IL,2024-02-29,6061.72,4739.66,1322.0600000000004
C62451,P8380,IL,2024-05-31,100.73,54.3,46.43000000000001
C87103,P25738,NC,2024-05-12,878.45,736.48,141.97000000000003
C73516,P25738,NC,2024-04-23,7141.03,3926.95,3214.08
C81318,P25738,NC,2024-03-07,1718.6,1126.03,592.5699999999999
C37190,P20694,IL,2024-04-24,6110.1,6106.88,3.2200000000002547
C96755,P20694,IL,2024-02-14,6474.05,3002.42,3471.63
C49060,P29817,GA,2024-04-29,5225.7,911.25,4314.45
C42988,P29817,GA,2024-05-12,2057.32,945.03,1112.2900000000002
C60801,P29817,GA,2024-03-10,7000.41,2782.15,4218.26
C97340,P33183,TX,2024-03-17,7915.29,2076.36,5838.93
C56213,P9476,NC,2024-01-17,522.69,213.31,309.38000000000005
C87251,P9476,NC,2024-03-23,7404.62,2596.56,4808.0599999999995
C93535,P20345,TX,2024-01-23,9718.79,6005.83,3712.960000000001
C91297,P20345,TX,2024-05-17,9867.34,3823.27,6044.07
C80045,P22131,GA,2024-06-18,6235.3,4834.39,1400.9099999999999
C49733,P22131,GA,2024-04-28,9041.21,2636.47,6404.74
C68169,P24130,TX,2024-02-26,4031.66,2849.94,1181.7199999999998
C56311,P24130,TX,2024-03-04,5166.56,2667.99,2498.5700000000006
C98818,P24130,TX,2024-06-24,2264.31,124.96,2139.35
C24988,P3643,FL,2024-06-30,8788.56,7590.72,1197.8399999999992
C37568,P47995,FL,2024-04-20,7217.91,2357.09,4860.82
C93808,P34781,TX,2024-07-02,1789.08,541.17,1247.9099999999999
C74119,P34781,TX,2024-05-11,3508.36,2022.52,1485.8400000000001
C56498,P34781,TX,2024-04-08,561.02,442.92,118.09999999999997
C35089,P49920,TX,2024-05-07,4795.8,1637.81,3157.9900000000002
